AGT116_This_ClassVariableArrayComponent,PASS,
AGT117_This_Parameter,PASS,
AGT118_This_ParameterArrayComponent,PASS,
AGT119_This_ParameterInstanceVariable,PASS,
AGT120_This_ParameterInstanceVariableArrayComponent,PASS,
AGT121_Enum_ObjectInstanceVariable,PASS,
AGT122_Enum_ObjectInstanceVariableArrayComponent,PASS,
AGT123_Enum_ThisInstanceVariable,PASS,
AGT124_Enum_ThisInstanceVariableArrayComponent,FAIL,"test was mutated but reported as readonly, known bug in points-to implementation"
AGT125_Enum_ClassVariable,PASS,
AGT126_Enum_ClassVariableArrayComponent,PASS,
AGT127_Enum_Parameter,PASS,
AGT128_Enum_ParameterArrayComponent,PASS,
AGT129_Enum_ParameterInstanceVariable,PASS,
AGT130_Enum_ParameterInstanceVariableArrayComponent,PASS,
AGT131_ObjectInstanceVariable_ObjectInstanceVariable,PASS,
AGT132_ObjectInstanceVariable_ObjectInstanceVariableArrayComponent,PASS,
AGT133_ObjectInstanceVariable_ThisInstanceVariable,PASS,
AGT134_ObjectInstanceVariable_ThisInstanceVariableArrayComponent,PASS,
AGT135_ObjectInstanceVariable_ClassVariable,PASS,
AGT136_ObjectInstanceVariable_ClassVariableArrayComponent,PASS,
AGT137_ObjectInstanceVariable_Parameter,PASS,
AGT138_ObjectInstanceVariable_ParameterArrayComponent,PASS,
AGT139_ObjectInstanceVariable_ParameterInstanceVariable,PASS,
AGT140_ObjectInstanceVariable_ParameterInstanceVariableArrayComponent,PASS,
AGT141_ObjectInstanceVariableArrayComponent_ObjectInstanceVariable,PASS,
AGT142_ObjectInstanceVariableArrayComponent_ObjectInstanceVariableArrayComponent,PASS,
AGT143_ObjectInstanceVariableArrayComponent_ThisInstanceVariable,PASS,
AGT144_ObjectInstanceVariableArrayComponent_ThisInstanceVariableArrayComponent,PASS,
AGT145_ObjectInstanceVariableArrayComponent_ClassVariable,PASS,
AGT146_ObjectInstanceVariableArrayComponent_ClassVariableArrayComponent,PASS,
AGT147_ObjectInstanceVariableArrayComponent_Parameter,PASS,
AGT148_ObjectInstanceVariableArrayComponent_ParameterArrayComponent,PASS,
AGT149_ObjectInstanceVariableArrayComponent_ParameterInstanceVariable,PASS,
AGT150_ObjectInstanceVariableArrayComponent_ParameterInstanceVariableArrayComponent,PASS,
AGT151_ThisInstanceVariable_ObjectInstanceVariable,PASS,
AGT152_ThisInstanceVariable_ObjectInstanceVariableArrayComponent,PASS,
AGT153_ThisInstanceVariable_ThisInstanceVariable,PASS,
AGT154_ThisInstanceVariable_ThisInstanceVariableArrayComponent,PASS,
AGT155_ThisInstanceVariable_ClassVariable,PASS,
AGT156_ThisInstanceVariable_ClassVariableArrayComponent,PASS,
AGT157_ThisInstanceVariable_Parameter,PASS,
AGT158_ThisInstanceVariable_ParameterArrayComponent,PASS,
AGT159_ThisInstanceVariable_ParameterInstanceVariable,PASS,
AGT160_ThisInstanceVariable_ParameterInstanceVariableArrayComponent,PASS,
AGT161_ThisInstanceVariableArrayComponent_ObjectInstanceVariable,PASS,
AGT162_ThisInstanceVariableArrayComponent_ObjectInstanceVariableArrayComponent,PASS,
AGT163_ThisInstanceVariableArrayComponent_ThisInstanceVariable,PASS,
AGT164_ThisInstanceVariableArrayComponent_ThisInstanceVariableArrayComponent,PASS,
AGT165_ThisInstanceVariableArrayComponent_ClassVariable,PASS,
AGT166_ThisInstanceVariableArrayComponent_ClassVariableArrayComponent,PASS,
AGT167_ThisInstanceVariableArrayComponent_Parameter,PASS,
AGT168_ThisInstanceVariableArrayComponent_ParameterArrayComponent,PASS,
AGT169_ThisInstanceVariableArrayComponent_ParameterInstanceVariable,PASS,
AGT170_ThisInstanceVariableArrayComponent_ParameterInstanceVariableArrayComponent,PASS,
AGT171_ClassVariable_ObjectInstanceVariable,PASS,
AGT172_ClassVariable_ObjectInstanceVariableArrayComponent,PASS,
AGT173_ClassVariable_ThisInstanceVariable,PASS,
AGT174_ClassVariable_ThisInstanceVariableArrayComponent,PASS,
AGT175_ClassVariable_ClassVariable,PASS,
AGT176_ClassVariable_ClassVariableArrayComponent,PASS,
AGT177_ClassVariable_Parameter,PASS,
AGT178_ClassVariable_ParameterArrayComponent,PASS,
AGT179_ClassVariable_ParameterInstanceVariable,PASS,
AGT180_ClassVariable_ParameterInstanceVariableArrayComponent,PASS,
AGT181_ClassVariableArrayComponent_ObjectInstanceVariable,PASS,
AGT182_ClassVariableArrayComponent_ObjectInstanceVariableArrayComponent,PASS,
AGT183_ClassVariableArrayComponent_ThisInstanceVariable,PASS,
AGT184_ClassVariableArrayComponent_ThisInstanceVariableArrayComponent,PASS,
AGT185_ClassVariableArrayComponent_ClassVariable,PASS,
AGT186_ClassVariableArrayComponent_ClassVariableArrayComponent,PASS,
AGT187_ClassVariableArrayComponent_Parameter,PASS,
AGT188_ClassVariableArrayComponent_ParameterArrayComponent,PASS,
AGT189_ClassVariableArrayComponent_ParameterInstanceVariable,PASS,
AGT190_ClassVariableArrayComponent_ParameterInstanceVariableArrayComponent,PASS,
AGT191_StaticDispatchReturn_ObjectInstanceVariable,PASS,
AGT192_StaticDispatchReturn_ObjectInstanceVariableArrayComponent,PASS,
AGT193_StaticDispatchReturn_ThisInstanceVariable,PASS,
AGT194_StaticDispatchReturn_ThisInstanceVariableArrayComponent,PASS,
AGT195_StaticDispatchReturn_ClassVariable,PASS,
AGT196_StaticDispatchReturn_ClassVariableArrayComponent,PASS,
AGT197_StaticDispatchReturn_Parameter,PASS,
AGT198_StaticDispatchReturn_ParameterArrayComponent,PASS,
AGT199_StaticDispatchReturn_ParameterInstanceVariable,PASS,
AGT200_StaticDispatchReturn_ParameterInstanceVariableArrayComponent,PASS,
AGT201_DynamicDispatchReturn_ObjectInstanceVariable,PASS,
AGT202_DynamicDispatchReturn_ObjectInstanceVariableArrayComponent,PASS,
AGT203_DynamicDispatchReturn_ThisInstanceVariable,PASS,
AGT204_DynamicDispatchReturn_ThisInstanceVariableArrayComponent,PASS,
AGT205_DynamicDispatchReturn_ClassVariable,PASS,
AGT206_DynamicDispatchReturn_ClassVariableArrayComponent,PASS,
AGT207_DynamicDispatchReturn_Parameter,PASS,
AGT208_DynamicDispatchReturn_ParameterArrayComponent,PASS,
AGT209_DynamicDispatchReturn_ParameterInstanceVariable,PASS,
AGT210_DynamicDispatchReturn_ParameterInstanceVariableArrayComponent,PASS,
AGT211_Parameter_Parameter,PASS,
AGT212_Parameter_ParameterArrayComponent,PASS,
AGT213_Parameter_ParameterInstanceVariable,PASS,
AGT214_Parameter_ParameterInstanceVariableArrayComponent,PASS,
AGT215_Parameter_ObjectInstanceVariable,PASS,
AGT216_Parameter_ObjectInstanceVariableArrayComponent,PASS,
AGT217_Parameter_ThisInstanceVariable,PASS,
AGT218_Parameter_ThisInstanceVariableArrayComponent,PASS,
AGT219_Parameter_ClassVariable,PASS,
AGT220_Parameter_ClassVariableArrayComponent,PASS,
AGT221_ParameterArrayComponent_Parameter,PASS,
AGT222_ParameterArrayComponent_ParameterArrayComponent,PASS,
AGT223_ParameterArrayComponent_ParameterInstanceVariable,PASS,
AGT224_ParameterArrayComponent_ParameterInstanceVariableArrayComponent,PASS,
AGT225_ParameterArrayComponent_ObjectInstanceVariable,PASS,
AGT226_ParameterArrayComponent_ObjectInstanceVariableArrayComponent,PASS,
AGT227_ParameterArrayComponent_ThisInstanceVariable,PASS,
AGT228_ParameterArrayComponent_ThisInstanceVariableArrayComponent,PASS,
AGT229_ParameterArrayComponent_ClassVariable,PASS,
AGT230_ParameterArrayComponent_ClassVariableArrayComponent,PASS,
AGT231_ParameterInstanceVariable_Parameter,PASS,
AGT232_ParameterInstanceVariable_ParameterArrayComponent,PASS,
AGT233_ParameterInstanceVariable_ParameterInstanceVariable,PASS,
AGT234_ParameterInstanceVariable_ParameterInstanceVariableArrayComponent,PASS,
AGT235_ParameterInstanceVariable_ObjectInstanceVariable,PASS,
AGT236_ParameterInstanceVariable_ObjectInstanceVariableArrayComponent,PASS,
AGT237_ParameterInstanceVariable_ThisInstanceVariable,PASS,
AGT238_ParameterInstanceVariable_ThisInstanceVariableArrayComponent,PASS,
AGT239_ParameterInstanceVariable_ClassVariable,PASS,
AGT240_ParameterInstanceVariable_ClassVariableArrayComponent,PASS,
AGT241_ParameterInstanceVariableArrayComponent_Parameter,PASS,
AGT242_ParameterInstanceVariableArrayComponent_ParameterArrayComponent,PASS,
AGT243_ParameterInstanceVariableArrayComponent_ParameterInstanceVariable,PASS,
AGT244_ParameterInstanceVariableArrayComponent_ParameterInstanceVariableArrayComponent,PASS,
AGT245_ParameterInstanceVariableArrayComponent_ObjectInstanceVariable,PASS,
AGT246_ParameterInstanceVariableArrayComponent_ObjectInstanceVariableArrayComponent,PASS,
AGT247_ParameterInstanceVariableArrayComponent_ThisInstanceVariable,PASS,
AGT248_ParameterInstanceVariableArrayComponent_ThisInstanceVariableArrayComponent,PASS,
AGT249_ParameterInstanceVariableArrayComponent_ClassVariable,PASS,
AGT250_ParameterInstanceVariableArrayComponent_ClassVariableArrayComponent,PASS,
AT001_AliasChain1_Forward,PASS,
AT002_AliasChain1_Reverse,PASS,
AT003_AliasChain2_Forward,PASS,
AT004_AliasChain2_Reverse,PASS,
ST001_ArrayCast,PASS,
ST002_ReturnThis,PASS,
ST003_MultipleArrayComponents,PASS,
ST004_MultipleArrayComponents2,PASS,
ST005_DynamicDispatches,PASS,
ST006_DynamicDispatches2,FAIL,test was readonly but reported as mutable
